"","LogFC","logCPM","LR","PValue","padj","stat"
"TFB2M",1.09469110745104,4.78898025091319,320.303767316696,1.24375327999716e-71,1.74160527431181e-70,"64216"
"TFEC",1.12878584533048,3.18680038290313,94.8025984242224,2.10349347689601e-22,6.7586692500051e-22,"22797"
"TFF1",2.58657525863689,7.56713375131354,51.1363141454499,8.61693594189666e-13,1.84751372281362e-12,"7031"
"TFF3",2.49877715948062,7.96567315278756,77.2866740793418,1.47860296420911e-18,4.06377154837696e-18,"7033"
"TFPI",-1.61197208234225,4.80343905007267,232.989211813392,1.32881100908672e-52,1.18978096300379e-51,"7035"
"TFPT",1.14999625870268,4.22659294054362,192.120002718378,1.09545211238539e-43,7.50397288387583e-43,"29844"
"TFR2",4.16947774390379,1.71827978165475,329.936209685797,9.923867961556e-74,1.45241364203559e-72,"7036"
"TFRC",1.16659623623282,7.39244999518851,122.354137274328,1.93102402042288e-28,7.9454092461421e-28,"7037"
"TF",-2.11325800297933,4.95772133997245,119.142875908768,9.74512870116119e-28,3.9072301538913e-27,"7018"
"TGFB1I1",-1.28289579578058,5.42927844773956,323.626931425682,2.3490417127263e-72,3.35554865560011e-71,"7041"
"TGFBR2",-2.0640073845945,7.3194604529468,730.234048166949,7.9672327207636e-161,5.32304037249582e-159,"7048"
"TGFBR3",-2.33618827875945,6.25494052164406,415.859297777099,1.94414920351437e-92,3.86727356250475e-91,"7049"
"TGM3",3.22715678551148,0.19886064278213,92.8383997752876,5.67434396010446e-22,1.78849271549812e-21,"7053"
"TGM4",5.55168847455271,0.382137836916564,54.569393084362,1.50054538657191e-13,3.32886029102663e-13,"7047"
"THBD",-1.15406968943487,5.10037855005823,182.783951591172,1.1956275295072e-41,7.72826662131358e-41,"7056"
"THBS2",1.13576201864515,8.53644899166205,75.9031565295945,2.9792343595275e-18,8.08812185178575e-18,"7058"
"THOC4",1.15546759258506,5.64592852096055,202.986529893717,4.65723060948448e-46,3.39804499758616e-45,NA
"THOC6",1.0236510016344,4.92742099286169,283.905290347481,1.05824531430432e-63,1.24441964781532e-62,"79228"
"THPO",2.1811318102406,1.32858358440479,97.6999056355589,4.86845587663175e-23,1.60796107528123e-22,"7066"
"THRA",-1.08507099010143,5.51936080172802,202.129436144747,7.16396173116476e-46,5.18890937445911e-45,"7067"
"THRB",-1.38561747228576,4.98033023736365,267.887900664224,3.27520641873574e-60,3.57751469448269e-59,"7068"
"THRSP",-2.59916653402346,4.51552656694542,228.388640686627,1.33893175494869e-51,1.16515923094624e-50,"7069"
"THSD1",-1.43529865382081,2.68505627439135,568.864959800743,9.91331396459297e-126,3.55044386438631e-124,"55901"
"THSD7A",-1.00879982917332,1.65698785169423,91.877815474661,9.21968170620529e-22,2.88640549991075e-21,"221981"
"THSD7B",-1.83306711051667,0.759600800719088,222.183222520255,3.02118644270621e-50,2.51889517682596e-49,"80731"
"TIE1",-1.25032848726617,4.78948236988589,327.236005191665,3.84411775447248e-73,5.57677803543188e-72,"7075"
"TIGD3",2.58680134767513,0.312005340251178,331.148283284861,5.40369741786925e-74,7.9319889486536e-73,"220359"
"TIGD5",1.12815965127849,3.8344487801765,226.16404122522,4.09195871559226e-51,3.49375890565095e-50,"84948"
"TIGIT",2.73076386519841,2.33077032929448,186.899635692595,1.51043563241309e-42,9.97959223384596e-42,"201633"
"TIMELESS",1.65671405901878,5.6942172169502,425.64630796838,1.44038913322625e-94,2.98060523554692e-93,"8914"
"TIMM16",1.27047065869568,3.53207146310749,207.892435305151,3.95992980395534e-47,3.00348382074442e-46,NA
"TIMM17A",1.31863049522845,6.31969665064668,435.304026455195,1.13889420862705e-96,2.43100068973272e-95,"10440"
"TIMM17B",1.06242892598334,5.33462704546853,303.688915531284,5.17722450154306e-68,6.77816061937523e-67,"10245"
"TIMP4",-4.42250333780828,3.61024670565266,971.115238947867,3.41085947107451e-213,4.19986737682141e-211,"7079"
"TINAGL1",-1.88421885077488,5.59121025418744,390.694167000733,5.84462438128029e-87,1.05806875646045e-85,"64129"
"TIPARP",-1.14187233341914,5.59595664654644,266.59571466554,6.26434334964329e-60,6.77303712382695e-59,"25976"
"TIPIN",1.06083361080726,2.69244519442778,179.433914027226,6.44200271091303e-41,4.0652011177422e-40,"54962"
"TJP3",1.33913702593313,6.08345271747949,136.901965382809,1.26687801164747e-31,5.88746584389759e-31,"27134"
"TK1",3.05399921346751,6.0202448409991,524.961665844244,3.52432164924367e-116,1.06942705197722e-114,"7083"
"TLCD1",2.61124213118713,3.74717277439021,352.585404091491,1.15914314030574e-78,1.83919847150322e-77,"116238"
"TLE2",-1.14354358196831,5.5823610862414,211.813722099114,5.5229480755667e-48,4.27906413821467e-47,"7089"
"TLE4",-1.2485390043352,4.02209375459917,252.507743391492,7.37462080360299e-57,7.36424097539416e-56,"7091"
"TLE6",2.26080410297109,1.95607189835526,177.039041282973,2.14756735682814e-40,1.332636653452e-39,"79816"
"TLL1",-1.17699059338709,2.37585112386056,111.604274108282,4.36246155487815e-26,1.63266301698391e-25,"7092"
"TLN2",-1.77539344438544,5.57234749521981,784.988492247111,9.90539155582277e-173,7.80848829577796e-171,"83660"
"TLR4",-1.31522735754236,4.57802301077758,337.667712800815,2.0549739791954e-75,3.10517822677812e-74,"7099"
"TLX1",6.44415975525021,1.05264760765331,123.368236877649,1.1582823855285e-28,4.80301955524329e-28,"3195"
"TM4SF18",-1.39862023696242,3.37829566003144,190.605082152888,2.3456097472414e-43,1.57989329223099e-42,"116441"
"TMBIM1",-1.09525392519367,7.22248147529645,433.423256514732,2.92296317825673e-96,6.19476933041921e-95,"64114"
"TMC5",1.22722981426205,6.00489637384921,33.6323577001544,6.6575971948147e-09,1.18451803923506e-08,"79838"
"TMED3",1.08655427583369,7.31932680139199,238.502016377007,8.34328337035602e-54,7.69223879547861e-53,"23423"
"TMEFF1",1.12383131066049,1.95416984240348,95.3098630782515,1.62800013705304e-22,5.25809105613552e-22,"8577"
"TMEM100",-3.07496059756308,2.15955340015278,528.091096723975,7.34924094078822e-117,2.24838482087893e-115,"55273"
"TMEM121",1.58049016109983,2.64691756987478,169.298739905536,1.05276271969648e-38,6.143796224347e-38,"80757"
"TMEM125",1.04272943514157,4.74699889101188,124.467316537924,6.65665811913991e-29,2.7780826139234e-28,"128218"
"TMEM132A",1.74882176724401,7.00403829464626,221.162400943336,5.04472240777932e-50,4.16637024132506e-49,"54972"
"TMEM132C",-4.73634976704017,2.71264024888771,927.25569065101,1.1664290224162e-203,1.27784014742493e-201,"92293"
"TMEM132E",2.3224373395386,0.970639866451974,82.1421233479925,1.26644561648298e-19,3.64402727693703e-19,"124842"
"TMEM140",-1.00317779873888,4.80213282409317,361.24861846052,1.50557422885521e-80,2.47315881319886e-79,"55281"
"TMEM141",1.03147926491812,5.95314020994521,199.614702210038,2.53462021767646e-45,1.81379954962352e-44,"85014"
"TMEM145",4.86651248573812,1.78145410411023,229.619366944294,7.2169317651139e-52,6.33245384973098e-51,"284339"
"TMEM14A",1.10743810290391,4.96978343962225,262.379200602165,5.19895586914179e-59,5.48189975189975e-58,"28978"
"TMEM150C",1.02698213648829,5.60715629701711,23.0672144918226,1.564355665199e-06,2.46247596997358e-06,"441027"
"TMEM156",1.47341642361605,1.16523200968411,58.9561435747607,1.61225672183349e-14,3.72418804629414e-14,"80008"
"TMEM158",1.37803498765914,3.90493548037492,56.2835068798845,6.27394998933469e-14,1.41415402255821e-13,"25907"
"TMEM170B",-1.34280357116667,3.55479777025147,373.844502067462,2.72356888093748e-83,4.64284356488415e-82,"100113407"
"TMEM178",-1.96814948464357,1.43554768172333,303.098246416436,6.96272404264944e-68,9.0997917115293e-67,NA
"TMEM184A",1.06958208751245,5.10208474712522,94.1817137319331,2.87847643040848e-22,9.1952016159211e-22,"202915"
"TMEM191A",2.13854834880477,0.363626293886735,242.520878754857,1.10931055206008e-54,1.04539012746003e-53,"84222"
"TMEM206",1.70824384166964,3.94114943445543,440.955645521005,6.70596727160951e-98,1.4736313625326e-96,"55248"
"TMEM213",-1.1503189691384,1.40121904919812,18.1394449944155,2.05304223639719e-05,3.03816808502997e-05,"155006"
"TMEM220",-1.9813558689701,1.94158599241951,702.368345978181,9.13467272353819e-155,5.64719870987533e-153,"388335"
"TMEM22",-2.05388582479623,1.85533895235027,784.613401940536,1.19515709531652e-172,9.32285108016798e-171,NA
"TMEM37",-3.0113916678481,3.83141949913608,1333.13717497882,7.11406985192515e-292,2.1631127902823e-289,"140738"
"TMEM40",1.57439123158152,1.50812195494031,37.6742845724943,8.35994030126367e-10,1.55285812926727e-09,"55287"
"TMEM45A",1.506561235599,5.15020272892977,96.1157341136188,1.0836019898122e-22,3.53427890678896e-22,"55076"
"TMEM47",-1.10623232652491,5.45355908267559,85.9179939673802,1.87554364600771e-20,5.59210021650367e-20,"83604"
"TMEM63B",1.17902435165479,6.15125946557581,341.965573323487,2.38126253485237e-76,3.67652129603787e-75,"55362"
"TMEM63C",1.64843697267667,4.78808666747557,103.603881058559,2.47092686663318e-24,8.60148116494575e-24,"57156"
"TMEM71",-1.06845370229267,1.68515487215789,61.0679887355006,5.51374088681604e-15,1.30127079791972e-14,"137835"
"TMEM79",1.42890127460032,4.86725259015645,232.09109469444,2.08602004260424e-52,1.85994091051829e-51,"84283"
"TMEM81",1.05575685872507,1.76210046022208,152.248254994171,5.59201382194806e-35,2.92437395342942e-34,"388730"
"TMEM88",-2.39440291706298,1.49290237833627,1069.49048196525,1.41266467573509e-234,2.33858788930857e-232,"92162"
"TMEM90B",2.91573302969642,2.91992078790409,239.010085672181,6.46476666553913e-54,5.97509668423495e-53,NA
"TMEM97",1.69886407055916,5.40600337804887,227.169164500382,2.47011344545352e-51,2.12483950483903e-50,"27346"
"TMOD1",-1.68402521540005,3.51044687244066,310.136600062744,2.03923515087172e-69,2.73470427658306e-68,"7111"
"TMPRSS2",-1.26680092205744,4.4013404868965,88.1710713930458,6.00314660121221e-21,1.82086484551019e-20,"7113"
"TMPRSS3",1.27683757839408,5.49085393616368,35.5977966453347,2.42561745190908e-09,4.4023966885118e-09,"64699"
"TMPRSS4",3.37263647597883,3.0122010603451,83.3481785832873,6.88021702235413e-20,2.00407338056802e-19,"56649"
"TMPRSS6",2.77633234636621,3.39997581683895,97.5088311666909,5.36166077866814e-23,1.7673315031278e-22,"164656"
"TMSB15A",2.62787782920094,1.61361726309229,109.016269061685,1.60959299493969e-25,5.87058164788406e-25,"11013"
"TMSB15B",1.14877477989328,1.88449911581245,52.120865240762,5.21874398564036e-13,1.12850604705451e-12,"286527"
"TMTC1",-2.08142464094789,5.15973866133514,331.70058781734,4.09637683960401e-74,6.03678719418993e-73,"83857"
"TNFRSF10D",-1.54241625956027,2.26969337586159,215.173596983653,1.0214032747672e-48,8.09892889343081e-48,"8793"
"TNFRSF18",2.97072995303719,3.30308840066055,296.624359012667,1.79152764084506e-66,2.25820391886215e-65,"8784"
"TNFRSF4",1.26626979355044,2.06736983526897,142.140493040333,9.06070174116136e-33,4.38296737797283e-32,"7293"
"TNFRSF8",-1.35227536075103,0.751725137490391,183.274204179264,9.34465899889682e-42,6.05857591055543e-41,"943"
"TNFSF11",-1.32874463821043,1.40738354631483,50.7972946441625,1.0241477818632e-12,2.18826585429223e-12,"8600"
"TNFSF12",-1.07102693148172,4.90317835401228,426.954506926602,7.4772993244604e-95,1.56028407052011e-93,"8742"
"TNFSF13B",1.45866178150771,2.4540930708091,121.057238648274,3.71264163325066e-28,1.5092673313452e-27,"10673"
"TNFSF4",2.29668662937601,2.98161879988402,352.416301752698,1.26171353856392e-78,1.99981595862381e-77,"7292"
"TNMD",-3.38766136333914,1.11771243595105,262.301554278601,5.40555891765466e-59,5.69571586380034e-58,"64102"
"TNNC1",-4.36149405274811,1.02509638550762,656.558326194096,8.37173314993637e-145,4.55220628470445e-143,"7134"
"TNNC2",-4.76858300436127,1.0520268097194,773.786933851595,2.70005206436852e-170,2.04203429984906e-168,"7125"
"TNNI1",-3.14896525536809,1.89104526109024,478.84673520465,3.80795787597289e-106,9.61606176171526e-105,"7135"
"TNNI2",-3.55198826829145,1.28921300483851,549.799709939938,1.39175043221486e-121,4.58754196671884e-120,"7136"
"TNNI3",3.43355044373522,0.397394790500376,68.1535138704839,1.51249705029389e-16,3.8396138272838e-16,"7137"
"TNNT3",-3.91883299599019,1.65269237903512,368.58246443946,3.80922928521838e-82,6.40561028447728e-81,"7140"
"TNS1",-3.05028274658646,8.00184829748179,1852.89857775579,0,0,"7145"
"TNS4",-1.85658408710268,5.28373233224802,166.541005345085,4.21395559242403e-38,2.4166175662635e-37,"84951"
"TNXB",-4.30651119305504,6.88844479169206,1656.97726921355,0,0,"7148"
"TOMM40",1.02092323909984,5.92769943726592,257.273061606695,6.7442775422256e-58,6.93917944931269e-57,"10452"
"TOP2A",3.72367895802939,7.42472887767252,459.155543574053,7.33938941744081e-102,1.7329566233035e-100,"7153"
"TOR2A",1.16789278328047,4.20208626546776,325.430954668834,9.50500355262287e-73,1.36694061709004e-71,"27433"
"TOX3",1.68646179485195,4.86441557015547,72.081983395773,2.0643997467318e-17,5.42747341213289e-17,"27324"
"TP53INP1",1.17832582342418,6.76065723414412,141.813700315019,1.06811246294145e-32,5.15844654306797e-32,"94241"
"TP63",-2.53196644753935,4.5674458293619,312.466282882327,6.33823473322381e-70,8.56150129558491e-69,"8626"
"TPD52",1.86964419607444,8.47218872247771,296.102964271716,2.32713959614995e-66,2.92838284147281e-65,"7163"
"TPH1",2.86810070643416,0.563427519251275,57.8620539429869,2.81158802259092e-14,6.42580916529869e-14,"7166"
"TPM2",-1.29185555193414,7.08767820135641,201.17339638792,1.15817502189857e-45,8.35624680448754e-45,"7169"
"TPM3",1.31254129174725,9.17126067451238,572.739029690279,1.42398886904282e-126,5.20000249016398e-125,"7170"
"TPPP3",-1.24532696856862,4.56322617521782,114.262139052869,1.14171988171947e-26,4.39433854759453e-26,"51673"
"TPPP",-1.49182430451721,3.79361018646056,159.701461501063,1.31484867087838e-36,7.21810255984412e-36,"11076"
"TPRG1",2.08966716399371,5.56849411757795,64.2378319427244,1.10270871281273e-15,2.69199690516088e-15,"285386"
"TPRN",1.68139397200932,5.60969886287063,348.551326185901,8.7621502254381e-78,1.3741818548295e-76,"286262"
"TPSD1",1.06899814499699,1.68522121903412,12.2026925400974,0.000477205903879368,0.000649779817391583,"23430"
"TPSG1",2.47968453056918,1.77276701956624,53.7360608531133,2.29315401688148e-13,5.04588712118108e-13,"25823"
"TPX2",3.77207980074518,6.40558478649449,606.845289206031,5.43135386142113e-134,2.40123861072147e-132,"22974"
"TRAF2",1.09352979978402,4.86656988148872,374.561597631061,1.90111815753622e-83,3.24453143518122e-82,"7186"
"TRAF3IP3",1.40608787993109,3.04221343059985,112.078478260875,3.43442916325461e-26,1.29248699427457e-25,"80342"
"TRAF5",1.04008862915781,5.42814653591804,127.961669361928,1.14431767554529e-29,4.9189812602277e-29,"7188"
"TRAIP",1.72369571201591,2.56102717280813,360.868039418059,1.82209702072807e-80,2.98323335294808e-79,"10293"
"TRAT1",1.89637924362845,0.729317587442883,83.2572250294331,7.20417350302113e-20,2.09720556900179e-19,"50852"
"TRDN",-5.06099465199459,0.829585860871118,477.621600378238,7.03526994441877e-106,1.7705825490185e-104,"10345"
"TREM1",2.10832767005207,1.42403510662731,122.269107225703,2.01558121611887e-28,8.27732760169654e-28,"54210"
"TRERF1",1.17720621836327,4.93459518245186,124.803016969134,5.62061684977569e-29,2.34899215833964e-28,"55809"
"TRH",5.91131411736438,4.62095427475835,101.813131102553,6.10143575182931e-24,2.08833657860108e-23,"7200"
"TRIB3",1.53529290064866,5.72745578455165,245.860563924241,2.07445345651806e-55,2.00306429349726e-54,"57761"
"TRIM11",1.23960821334041,5.41382400838883,498.557398374601,1.95817809905696e-110,5.27574963794749e-109,"81559"
"TRIM29",-1.96991234861074,6.13602530944747,146.793209611797,8.70836944219693e-34,4.35389249393597e-33,"23650"
"TRIM2",-1.20421655045512,5.54167565943941,116.872718563994,3.06094461285752e-27,1.20298110754324e-26,"23321"
"TRIM36",1.25708158248489,3.52829637278972,44.9262426343566,2.0459746695694e-11,4.11272471018819e-11,"55521"
"TRIM45",1.02213335405721,4.0529781818182,97.0534406184995,6.74811916413907e-23,2.21600677598651e-22,"80263"
"TRIM46",1.43713258543348,2.66112268370966,119.002402117781,1.04602753844833e-27,4.18832687324419e-27,"80128"
"TRIM58",1.88684630087882,3.22508776895008,78.073658031248,9.9268973335184e-19,2.74755421460321e-18,"25893"
"TRIM59",2.39404460142293,4.03427162888107,660.160205467301,1.37877308858497e-145,7.60827416549166e-144,"286827"
"TRIM67",2.5060341422405,0.443224948614095,62.0733804161803,3.30894266498107e-15,7.88042467480067e-15,"440730"
"TRIP13",2.94265314441237,4.47795651051772,437.237567030094,4.32177699345281e-97,9.34545071486987e-96,"9319"
"TRNP1",-1.13424184994229,3.15992438003143,130.673647769104,2.91851397861527e-30,1.28306107310088e-29,"388610"
"TROAP",4.23655600220554,3.63420383192897,608.0085750988,3.03311778111762e-134,1.34495303038308e-132,"10024"
"TRPA1",7.52747128652529,4.01711938727338,192.009726247692,1.15787863538925e-43,7.91340999480023e-43,"8989"
"TRPC6",-1.00604173875156,2.15869679520917,126.874834994748,1.97867241770254e-29,8.41091022863059e-29,"7225"
"TRPM2",1.00848078747555,4.61303258102929,101.956729454783,5.67478925850302e-24,1.94633253136364e-23,"7226"
"TRPM8",3.829767132304,0.578353729005271,77.773866668686,1.15538741619188e-18,3.19193716184736e-18,"79054"
"TRPS1",1.21348432576094,8.98023617976536,118.17368793483,1.58850655091655e-27,6.3112424272282e-27,"7227"
"TSEN54",1.13032567302659,4.99947551207328,315.303519013916,1.52728401001448e-70,2.09337667573189e-69,"283989"
"TSHZ2",-2.47309711817993,2.93770596721117,663.844847045108,2.1786027436293e-146,1.20665435975215e-144,"128553"
"TSPAN10",1.25058313926764,1.55330375877399,78.2126961515989,9.25219401112357e-19,2.56509934074675e-18,"83882"
"TSPAN11",-1.13722786400792,2.55928676659123,118.822397873486,1.14539146211183e-27,4.5738910195669e-27,"441631"
"TSPAN13",1.67795807444511,8.3654620291946,199.383258835844,2.84721090251799e-45,2.03358558181282e-44,"27075"
"TSPAN1",2.57225616136235,6.6104033583603,130.367774065799,3.40473077164395e-30,1.49373038182342e-29,"10103"
"TSPAN4",-1.09845410882464,5.78944035542617,326.345340592568,6.00883540636917e-73,8.67496499219906e-72,"7106"
"TSPAN7",-2.35827959020911,4.42299983935125,577.769277092378,1.14633080302445e-127,4.32384370487629e-126,"7102"
"TSTA3",1.59989900654198,6.84448217982488,395.546627427482,5.13323680121663e-88,9.46535830461963e-87,"7264"
"TSTD1",1.15028108309373,5.91879802521657,166.690380382727,3.90895948520797e-38,2.24430009133386e-37,"100131187"
"TTC13",1.02030086349222,4.51414561037683,220.004045741799,9.02612017999552e-50,7.40937545794783e-49,"79573"
"TTC26",1.15392348925457,2.9645778130726,302.986021415407,7.36594422029325e-68,9.60150506895443e-67,"79989"
"TTC28",-1.42055248386433,4.8166098177348,553.175336714586,2.56583633046429e-122,8.60999898369088e-121,"23331"
"TTC39A",1.30707640524805,6.93662153500361,93.1349447101813,4.88476176549176e-22,1.54419829289331e-21,"22996"
"TTC39B",1.1848461057361,2.95970749831682,110.564375778579,7.37123770858139e-26,2.73262181189734e-25,"158219"
